USER_ID,LAST_VISITS,TYPE,number_consumers,expenditure
3337,2016-07-07 13:37:00,准流失,2.0,342.0
3337,2016-07-07 13:37:00,准流失,3.0,604.0
2102,2016-03-01 20:23:00,已流失,8.0,1386.0
2984,2016-06-05 12:59:00,非流失,10.0,1773.0
2984,2016-06-05 12:59:00,非流失,9.0,1086.0
2984,2016-06-05 12:59:00,非流失,10.0,1301.0
2984,2016-06-05 12:59:00,非流失,2.0,421.0
1825,2016-04-20 20:25:00,准流失,5.0,685.0
1825,2016-04-20 20:25:00,准流失,3.0,488.0
1085,2016-04-27 18:28:00,准流失,3.0,326.0
1085,2016-04-27 18:28:00,准流失,8.0,1658.0
3779,2016-05-04 18:02:00,准流失,3.0,303.0
3779,2016-05-04 18:02:00,准流失,6.0,475.0
3620,2016-05-21 19:01:00,准流失,8.0,1445.0
3620,2016-05-21 19:01:00,准流失,10.0,1179.0
1084,2016-05-28 17:53:00,准流失,8.0,1325.0
2182,2016-06-06 11:19:00,准流失,6.0,701.0
2182,2016-06-06 11:19:00,准流失,7.0,844.0
3781,2016-07-08 11:23:00,非流失,9.0,1348.0
3781,2016-07-08 11:23:00,非流失,10.0,1521.0
2160,2016-07-31 13:29:00,非流失,9.0,931.0
2160,2016-07-31 13:29:00,非流失,4.0,824.0
2160,2016-07-31 13:29:00,非流失,6.0,1108.0
3790,2016-07-27 11:55:00,非流失,10.0,1704.0
3503,2016-07-16 11:06:00,准流失,2.0,254.0
3503,2016-07-16 11:06:00,准流失,8.0,1366.0
3503,2016-07-16 11:06:00,准流失,2.0,334.0
2268,2016-04-07 19:20:00,准流失,5.0,759.0
2268,2016-04-07 19:20:00,准流失,7.0,968.0
2268,2016-04-07 19:20:00,准流失,7.0,1446.0
2648,2016-07-02 12:53:00,准流失,6.0,647.0
2996,2016-07-17 13:26:00,非流失,8.0,1624.0
2996,2016-07-17 13:26:00,非流失,5.0,538.0
2996,2016-07-17 13:26:00,非流失,5.0,872.0
2996,2016-07-17 13:26:00,非流失,6.0,1179.0
3415,2016-07-04 11:41:00,非流失,6.0,906.0
3415,2016-07-04 11:41:00,非流失,8.0,987.0
3415,2016-07-04 11:41:00,非流失,5.0,930.0
2934,2016-05-13 20:48:00,已流失,3.0,689.0
2934,2016-05-13 20:48:00,已流失,9.0,1298.0
1811,2016-07-16 11:22:00,准流失,3.0,457.0
1811,2016-07-16 11:22:00,准流失,6.0,1085.0
3707,2016-07-27 12:35:00,准流失,4.0,405.0
3707,2016-07-27 12:35:00,准流失,3.0,404.0
2845,2016-07-05 12:29:00,非流失,4.0,780.0
2845,2016-07-05 12:29:00,非流失,8.0,1157.0
2845,2016-07-05 12:29:00,非流失,3.0,539.0
3590,2016-07-24 11:43:00,非流失,8.0,1302.0
3590,2016-07-24 11:43:00,非流失,8.0,1630.0
3590,2016-07-24 11:43:00,非流失,10.0,1802.0
3590,2016-07-24 11:43:00,非流失,4.0,693.0
3590,2016-07-24 11:43:00,非流失,8.0,1195.0
3590,2016-07-24 11:43:00,非流失,2.0,224.0
2023,2016-07-23 13:52:00,非流失,7.0,1411.0
2023,2016-07-23 13:52:00,非流失,3.0,285.0
2023,2016-07-23 13:52:00,非流失,6.0,994.0
3673,2016-04-28 17:51:00,非流失,6.0,1079.0
3673,2016-04-28 17:51:00,非流失,9.0,986.0
3673,2016-04-28 17:51:00,非流失,6.0,725.0
3673,2016-04-28 17:51:00,非流失,6.0,726.0
2194,2016-04-16 19:51:00,已流失,3.0,446.0
2194,2016-04-16 19:51:00,已流失,2.0,376.0
1917,2016-06-28 12:38:00,非流失,3.0,697.0
1917,2016-06-28 12:38:00,非流失,5.0,732.0
1917,2016-06-28 12:38:00,非流失,2.0,447.0
1917,2016-06-28 12:38:00,非流失,4.0,668.0
3662,2016-03-29 20:19:00,非流失,5.0,408.0
3662,2016-03-29 20:19:00,非流失,6.0,722.0
1893,2016-03-14 21:33:00,准流失,9.0,954.0
1893,2016-03-14 21:33:00,准流失,2.0,374.0
1999,2016-07-14 13:05:00,非流失,6.0,873.0
1999,2016-07-14 13:05:00,非流失,7.0,919.0
1999,2016-07-14 13:05:00,非流失,5.0,813.0
1999,2016-07-14 13:05:00,非流失,10.0,1400.0
3367,2016-07-16 12:28:00,准流失,5.0,961.0
3367,2016-07-16 12:28:00,准流失,9.0,948.0
1891,2016-04-27 21:25:00,准流失,5.0,552.0
1891,2016-04-27 21:25:00,准流失,8.0,1607.0
1388,2016-07-12 12:37:00,非流失,3.0,436.0
1388,2016-07-12 12:37:00,非流失,7.0,874.0
1388,2016-07-12 12:37:00,非流失,10.0,1795.0
1389,2016-05-02 19:35:00,已流失,4.0,735.0
1389,2016-05-02 19:35:00,已流失,2.0,390.0
1386,2016-04-22 19:36:00,准流失,2.0,404.0
1386,2016-04-22 19:36:00,准流失,7.0,839.0
1390,2016-05-24 18:04:00,准流失,5.0,950.0
1390,2016-05-24 18:04:00,准流失,7.0,1375.0
1155,2016-06-19 12:30:00,准流失,7.0,894.0
1155,2016-06-19 12:30:00,准流失,9.0,1518.0
1154,2016-05-16 19:01:00,已流失,10.0,1696.0
1153,2016-07-19 11:34:00,准流失,6.0,899.0
1153,2016-07-19 11:34:00,准流失,8.0,1601.0
1913,2016-07-05 13:34:00,非流失,2.0,431.0
1913,2016-07-05 13:34:00,非流失,8.0,1357.0
1913,2016-07-05 13:34:00,非流失,10.0,1655.0
1913,2016-07-05 13:34:00,非流失,3.0,423.0
1913,2016-07-05 13:34:00,非流失,3.0,434.0
1387,2016-06-28 11:27:00,非流失,7.0,1237.0
1387,2016-06-28 11:27:00,非流失,4.0,569.0
1387,2016-06-28 11:27:00,非流失,8.0,1586.0
3208,2016-06-16 13:44:00,准流失,6.0,994.0
3110,2016-05-14 19:25:00,准流失,5.0,876.0
3110,2016-05-14 19:25:00,准流失,4.0,539.0
1130,2016-05-23 21:15:00,准流失,6.0,553.0
1130,2016-05-23 21:15:00,准流失,7.0,1385.0
1528,2016-07-16 11:16:00,准流失,7.0,976.0
2371,2016-06-14 13:20:00,准流失,5.0,559.0
2371,2016-06-14 13:20:00,准流失,7.0,893.0
2371,2016-06-14 13:20:00,准流失,4.0,823.0
1526,2016-07-13 11:17:00,非流失,9.0,1203.0
1526,2016-07-13 11:17:00,非流失,6.0,1123.0
1526,2016-07-13 11:17:00,非流失,10.0,1539.0
1532,2016-05-19 19:03:00,准流失,4.0,680.0
1532,2016-05-19 19:03:00,准流失,5.0,921.0
1525,2016-07-07 12:56:00,准流失,7.0,1497.0
1525,2016-07-07 12:56:00,准流失,7.0,1174.0
1776,2016-06-13 13:37:00,准流失,2.0,248.0
1776,2016-06-13 13:37:00,准流失,5.0,461.0
3251,2016-05-14 17:43:00,准流失,3.0,370.0
1523,2016-02-05 18:53:00,准流失,6.0,538.0
1523,2016-02-05 18:53:00,准流失,8.0,1596.0
1523,2016-02-05 18:53:00,准流失,4.0,461.0
1131,2016-07-25 11:35:00,非流失,2.0,308.0
1131,2016-07-25 11:35:00,非流失,8.0,1505.0
1131,2016-07-25 11:35:00,非流失,2.0,343.0
1131,2016-07-25 11:35:00,非流失,3.0,681.0
1131,2016-07-25 11:35:00,非流失,2.0,364.0
1131,2016-07-25 11:35:00,非流失,2.0,288.0
1131,2016-07-25 11:35:00,非流失,6.0,1049.0
1131,2016-07-25 11:35:00,非流失,9.0,1470.0
1131,2016-07-25 11:35:00,非流失,2.0,311.0
1131,2016-07-25 11:35:00,非流失,2.0,250.0
1131,2016-07-25 11:35:00,非流失,3.0,274.0
1131,2016-07-25 11:35:00,非流失,9.0,949.0
1131,2016-07-25 11:35:00,非流失,3.0,550.0
1131,2016-07-25 11:35:00,非流失,4.0,822.0
1131,2016-07-25 11:35:00,非流失,8.0,998.0
1131,2016-07-25 11:35:00,非流失,4.0,583.0
1131,2016-07-25 11:35:00,非流失,4.0,736.0
1131,2016-07-25 11:35:00,非流失,10.0,1607.0
1131,2016-07-25 11:35:00,非流失,2.0,313.0
1131,2016-07-25 11:35:00,非流失,2.0,444.0
1131,2016-07-25 11:35:00,非流失,6.0,1002.0
1131,2016-07-25 11:35:00,非流失,3.0,651.0
1131,2016-07-25 11:35:00,非流失,6.0,895.0
1131,2016-07-25 11:35:00,非流失,4.0,756.0
1131,2016-07-25 11:35:00,非流失,10.0,1761.0
3368,2016-05-10 21:54:00,非流失,8.0,937.0
3368,2016-05-10 21:54:00,非流失,5.0,675.0
3368,2016-05-10 21:54:00,非流失,9.0,1154.0
3368,2016-05-10 21:54:00,非流失,2.0,450.0
1530,2016-07-18 11:33:00,准流失,2.0,388.0
1530,2016-07-18 11:33:00,准流失,10.0,1443.0
1524,2016-07-04 13:45:00,非流失,2.0,233.0
1524,2016-07-04 13:45:00,非流失,3.0,576.0
1524,2016-07-04 13:45:00,非流失,3.0,394.0
1524,2016-07-04 13:45:00,非流失,10.0,1274.0
3229,2016-04-06 20:08:00,非流失,9.0,1339.0
3229,2016-04-06 20:08:00,非流失,10.0,1403.0
3229,2016-04-06 20:08:00,非流失,3.0,572.0
1129,2016-04-11 20:03:00,准流失,10.0,1316.0
3628,2016-06-24 12:05:00,准流失,9.0,1473.0
1872,2016-03-19 18:40:00,已流失,7.0,1412.0
3359,2016-04-22 21:50:00,准流失,4.0,624.0
3359,2016-04-22 21:50:00,准流失,6.0,812.0
2790,2016-04-19 17:18:00,非流失,10.0,1683.0
2790,2016-04-19 17:18:00,非流失,7.0,1449.0
1973,2016-04-23 18:34:00,准流失,10.0,1755.0
1973,2016-04-23 18:34:00,准流失,4.0,412.0
1973,2016-04-23 18:34:00,准流失,2.0,371.0
3146,2016-06-03 13:46:00,非流失,4.0,605.0
3146,2016-06-03 13:46:00,非流失,2.0,454.0
3146,2016-06-03 13:46:00,非流失,9.0,1195.0
3146,2016-06-03 13:46:00,非流失,7.0,1407.0
3146,2016-06-03 13:46:00,非流失,5.0,869.0
2327,2016-04-11 17:12:00,准流失,9.0,938.0
2315,2016-05-16 20:47:00,非流失,8.0,1146.0
2315,2016-05-16 20:47:00,非流失,6.0,678.0
2315,2016-05-16 20:47:00,非流失,8.0,962.0
3316,2016-06-12 13:06:00,非流失,10.0,1586.0
3316,2016-06-12 13:06:00,非流失,6.0,890.0
3316,2016-06-12 13:06:00,非流失,5.0,507.0
3053,2016-04-22 19:22:00,准流失,8.0,1234.0
2397,2016-03-21 18:41:00,已流失,2.0,319.0
1888,2016-07-26 11:47:00,非流失,4.0,595.0
1888,2016-07-26 11:47:00,非流失,5.0,555.0
1888,2016-07-26 11:47:00,非流失,10.0,1179.0
1852,2016-06-20 12:28:00,非流失,10.0,1763.0
1852,2016-06-20 12:28:00,非流失,8.0,1059.0
1852,2016-06-20 12:28:00,非流失,4.0,865.0
2211,2016-05-18 20:28:00,准流失,6.0,812.0
2211,2016-05-18 20:28:00,准流失,6.0,465.0
2880,2016-06-23 13:10:00,准流失,5.0,817.0
2880,2016-06-23 13:10:00,准流失,10.0,1218.0
3158,2016-05-14 19:44:00,非流失,6.0,850.0
3158,2016-05-14 19:44:00,非流失,6.0,750.0
3158,2016-05-14 19:44:00,非流失,9.0,1229.0
2429,2016-07-04 12:09:00,非流失,3.0,394.0
2429,2016-07-04 12:09:00,非流失,8.0,1566.0
2429,2016-07-04 12:09:00,非流失,2.0,338.0
2429,2016-07-04 12:09:00,非流失,9.0,1436.0
2429,2016-07-04 12:09:00,非流失,5.0,963.0
3540,2016-05-14 18:08:00,准流失,6.0,876.0
2147,2016-07-25 12:34:00,非流失,3.0,481.0
2147,2016-07-25 12:34:00,非流失,9.0,1111.0
2147,2016-07-25 12:34:00,非流失,9.0,1343.0
2147,2016-07-25 12:34:00,非流失,4.0,867.0
2147,2016-07-25 12:34:00,非流失,9.0,1199.0
2147,2016-07-25 12:34:00,非流失,4.0,662.0
2147,2016-07-25 12:34:00,非流失,7.0,1291.0
2147,2016-07-25 12:34:00,非流失,7.0,1030.0
2147,2016-07-25 12:34:00,非流失,2.0,424.0
2147,2016-07-25 12:34:00,非流失,9.0,1056.0
2147,2016-07-25 12:34:00,非流失,9.0,1057.0
2147,2016-07-25 12:34:00,非流失,5.0,720.0
2147,2016-07-25 12:34:00,非流失,2.0,253.0
2147,2016-07-25 12:34:00,非流失,2.0,279.0
2147,2016-07-25 12:34:00,非流失,2.0,339.0
2147,2016-07-25 12:34:00,非流失,4.0,480.0
2147,2016-07-25 12:34:00,非流失,5.0,759.0
2147,2016-07-25 12:34:00,非流失,6.0,522.0
2147,2016-07-25 12:34:00,非流失,5.0,632.0
2147,2016-07-25 12:34:00,非流失,6.0,725.0
2147,2016-07-25 12:34:00,非流失,9.0,1118.0
2147,2016-07-25 12:34:00,非流失,7.0,912.0
2147,2016-07-25 12:34:00,非流失,10.0,1546.0
2147,2016-07-25 12:34:00,非流失,9.0,1491.0
2147,2016-07-25 12:34:00,非流失,3.0,528.0
2147,2016-07-25 12:34:00,非流失,6.0,1098.0
2147,2016-07-25 12:34:00,非流失,10.0,1314.0
2147,2016-07-25 12:34:00,非流失,9.0,1087.0
2147,2016-07-25 12:34:00,非流失,2.0,282.0
2147,2016-07-25 12:34:00,非流失,9.0,1161.0
2147,2016-07-25 12:34:00,非流失,4.0,783.0
2147,2016-07-25 12:34:00,非流失,5.0,538.0
2028,2016-06-14 11:42:00,准流失,3.0,316.0
2028,2016-06-14 11:42:00,准流失,5.0,560.0
3397,2016-04-02 18:39:00,非流失,7.0,845.0
3397,2016-04-02 18:39:00,非流失,9.0,1273.0
3397,2016-04-02 18:39:00,非流失,8.0,967.0
3782,2016-07-21 12:52:00,非流失,6.0,959.0
3782,2016-07-21 12:52:00,非流失,5.0,494.0
3782,2016-07-21 12:52:00,非流失,2.0,385.0
1476,2016-03-31 18:15:00,准流失,10.0,1203.0
1476,2016-03-31 18:15:00,准流失,8.0,1186.0
1476,2016-03-31 18:15:00,准流失,2.0,376.0
1478,2016-07-19 12:37:00,准流失,10.0,1785.0
3597,2016-07-14 13:46:00,准流失,3.0,549.0
3597,2016-07-14 13:46:00,准流失,2.0,238.0
1479,2016-06-02 11:25:00,非流失,4.0,560.0
1479,2016-06-02 11:25:00,非流失,10.0,1723.0
1479,2016-06-02 11:25:00,非流失,10.0,1569.0
2634,2016-06-08 13:42:00,准流失,9.0,970.0
1475,2016-06-06 12:57:00,非流失,9.0,1132.0
1475,2016-06-06 12:57:00,非流失,7.0,1399.0
1475,2016-06-06 12:57:00,非流失,10.0,1328.0
1475,2016-06-06 12:57:00,非流失,6.0,801.0
1475,2016-06-06 12:57:00,非流失,6.0,997.0
1475,2016-06-06 12:57:00,非流失,10.0,1808.0
1473,2016-05-20 18:35:00,准流失,7.0,1127.0
1473,2016-05-20 18:35:00,准流失,2.0,287.0
1481,2016-06-05 12:10:00,非流失,6.0,704.0
1481,2016-06-05 12:10:00,非流失,8.0,1373.0
1481,2016-06-05 12:10:00,非流失,3.0,455.0
1477,2016-04-15 20:27:00,准流失,6.0,469.0
1482,2016-07-29 12:14:00,准流失,10.0,1510.0
2360,2016-06-04 13:32:00,非流失,10.0,1694.0
2360,2016-06-04 13:32:00,非流失,8.0,1359.0
2360,2016-06-04 13:32:00,非流失,4.0,486.0
2360,2016-06-04 13:32:00,非流失,3.0,561.0
2063,2016-07-13 11:40:00,非流失,7.0,1157.0
2063,2016-07-13 11:40:00,非流失,6.0,490.0
2063,2016-07-13 11:40:00,非流失,8.0,1490.0
1492,2016-01-18 13:29:00,准流失,6.0,547.0
1491,2016-02-28 18:24:00,准流失,9.0,1395.0
1491,2016-02-28 18:24:00,准流失,7.0,1018.0
2087,2016-05-20 19:32:00,准流失,2.0,418.0
2087,2016-05-20 19:32:00,准流失,3.0,365.0
2087,2016-05-20 19:32:00,准流失,4.0,769.0
1490,2016-02-20 17:13:00,已流失,6.0,1048.0
1484,2016-07-06 11:24:00,准流失,8.0,1508.0
1484,2016-07-06 11:24:00,准流失,6.0,995.0
1483,2016-07-02 12:12:00,准流失,7.0,1337.0
1483,2016-07-02 12:12:00,准流失,8.0,1124.0
1485,2016-05-27 18:52:00,准流失,8.0,1016.0
1486,2016-06-04 13:30:00,准流失,4.0,800.0
1486,2016-06-04 13:30:00,准流失,4.0,362.0
1486,2016-06-04 13:30:00,准流失,7.0,1171.0
1489,2016-07-31 11:57:00,准流失,6.0,697.0
1489,2016-07-31 11:57:00,准流失,10.0,1568.0
1487,2016-06-13 12:59:00,非流失,7.0,1143.0
1487,2016-06-13 12:59:00,非流失,7.0,1511.0
1487,2016-06-13 12:59:00,非流失,10.0,1671.0
3101,2016-05-23 19:30:00,非流失,3.0,625.0
3101,2016-05-23 19:30:00,非流失,7.0,1075.0
3101,2016-05-23 19:30:00,非流失,4.0,334.0
3101,2016-05-23 19:30:00,非流失,5.0,486.0
3424,2016-05-05 19:57:00,准流失,10.0,1415.0
3424,2016-05-05 19:57:00,准流失,9.0,1476.0
3523,2016-06-15 13:58:00,准流失,5.0,712.0
3523,2016-06-15 13:58:00,准流失,4.0,472.0
2464,2016-07-04 13:05:00,准流失,5.0,638.0
2464,2016-07-04 13:05:00,准流失,2.0,326.0
2191,2016-03-11 18:24:00,已流失,4.0,402.0
2400,2016-05-24 19:57:00,准流失,5.0,643.0
2400,2016-05-24 19:57:00,准流失,6.0,847.0
2394,2016-07-30 13:01:00,准流失,5.0,640.0
2394,2016-07-30 13:01:00,准流失,3.0,619.0
2394,2016-07-30 13:01:00,准流失,7.0,930.0
3319,2016-02-22 20:50:00,准流失,10.0,1389.0
3319,2016-02-22 20:50:00,准流失,6.0,1178.0
3319,2016-02-22 20:50:00,准流失,3.0,616.0
2902,2016-04-07 20:03:00,已流失,4.0,837.0
2492,2016-07-22 12:54:00,准流失,3.0,329.0
2492,2016-07-22 12:54:00,准流失,2.0,299.0
2311,2016-03-11 20:24:00,已流失,10.0,1564.0
2311,2016-03-11 20:24:00,已流失,5.0,577.0
1962,2016-07-22 12:56:00,准流失,8.0,1170.0
3105,2016-06-20 12:05:00,准流失,5.0,800.0
3105,2016-06-20 12:05:00,准流失,4.0,346.0
2673,2016-07-29 12:45:00,非流失,6.0,1074.0
2673,2016-07-29 12:45:00,非流失,8.0,1477.0
2673,2016-07-29 12:45:00,非流失,4.0,697.0
2673,2016-07-29 12:45:00,非流失,10.0,1343.0
3246,2016-04-20 18:05:00,非流失,6.0,1073.0
3246,2016-04-20 18:05:00,非流失,4.0,356.0
3246,2016-04-20 18:05:00,非流失,10.0,1316.0
3140,2016-04-14 17:37:00,准流失,6.0,753.0
3140,2016-04-14 17:37:00,准流失,3.0,632.0
3140,2016-04-14 17:37:00,准流失,8.0,903.0
3627,2016-06-27 13:35:00,非流失,4.0,494.0
3627,2016-06-27 13:35:00,非流失,6.0,559.0
3627,2016-06-27 13:35:00,非流失,3.0,644.0
3627,2016-06-27 13:35:00,非流失,9.0,1466.0
2589,2016-04-09 17:24:00,准流失,6.0,924.0
2589,2016-04-09 17:24:00,准流失,8.0,1518.0
2785,2016-06-04 13:10:00,准流失,7.0,1343.0
2785,2016-06-04 13:10:00,准流失,3.0,594.0
2785,2016-06-04 13:10:00,准流失,5.0,629.0
1211,2016-06-24 13:34:00,准流失,3.0,404.0
1795,2016-07-27 11:45:00,非流失,8.0,1648.0
1795,2016-07-27 11:45:00,非流失,7.0,1186.0
1795,2016-07-27 11:45:00,非流失,9.0,1246.0
1795,2016-07-27 11:45:00,非流失,9.0,1356.0
1262,2016-05-16 19:22:00,非流失,9.0,969.0
1262,2016-05-16 19:22:00,非流失,8.0,1514.0
1262,2016-05-16 19:22:00,非流失,7.0,801.0
1249,2016-06-16 12:09:00,非流失,8.0,1069.0
1249,2016-06-16 12:09:00,非流失,8.0,1549.0
1249,2016-06-16 12:09:00,非流失,2.0,358.0
1249,2016-06-16 12:09:00,非流失,7.0,1506.0
2096,2016-07-05 13:08:00,准流失,3.0,455.0
2363,2016-07-27 12:48:00,准流失,6.0,1048.0
1220,2016-06-25 11:32:00,准流失,3.0,692.0
1220,2016-06-25 11:32:00,准流失,7.0,922.0
1189,2016-07-23 13:22:00,非流失,3.0,558.0
1189,2016-07-23 13:22:00,非流失,2.0,227.0
1189,2016-07-23 13:22:00,非流失,9.0,1160.0
1189,2016-07-23 13:22:00,非流失,10.0,1298.0
3806,2016-06-25 11:43:00,非流失,7.0,1265.0
3806,2016-06-25 11:43:00,非流失,5.0,492.0
3806,2016-06-25 11:43:00,非流失,10.0,1331.0
3806,2016-06-25 11:43:00,非流失,6.0,765.0
3806,2016-06-25 11:43:00,非流失,4.0,425.0
3806,2016-06-25 11:43:00,非流失,3.0,366.0
3806,2016-06-25 11:43:00,非流失,2.0,385.0
3806,2016-06-25 11:43:00,非流失,6.0,898.0
1179,2016-06-20 13:16:00,非流失,10.0,1579.0
1179,2016-06-20 13:16:00,非流失,6.0,981.0
3189,2016-07-12 12:44:00,准流失,6.0,850.0
3189,2016-07-12 12:44:00,准流失,4.0,519.0
1275,2016-06-11 12:30:00,准流失,9.0,1433.0
1727,2016-05-25 17:42:00,非流失,9.0,1227.0
1727,2016-05-25 17:42:00,非流失,9.0,933.0
1727,2016-05-25 17:42:00,非流失,5.0,691.0
1202,2016-06-11 13:51:00,准流失,8.0,1117.0
1196,2016-06-20 12:14:00,非流失,10.0,1717.0
1196,2016-06-20 12:14:00,非流失,8.0,1540.0
1196,2016-06-20 12:14:00,非流失,6.0,1086.0
1196,2016-06-20 12:14:00,非流失,7.0,922.0
1739,2016-04-23 20:51:00,准流失,2.0,263.0
1739,2016-04-23 20:51:00,准流失,2.0,404.0
1739,2016-04-23 20:51:00,准流失,8.0,1172.0
1815,2016-06-02 12:19:00,准流失,8.0,1502.0
1815,2016-06-02 12:19:00,准流失,8.0,1426.0
1014,2016-03-22 19:05:00,准流失,6.0,507.0
1014,2016-03-22 19:05:00,准流失,6.0,533.0
1008,2016-07-10 12:51:00,准流失,7.0,1336.0
2884,2016-07-23 12:25:00,非流失,8.0,1231.0
2884,2016-07-23 12:25:00,非流失,7.0,942.0
2884,2016-07-23 12:25:00,非流失,7.0,1085.0
1827,2016-07-16 12:28:00,准流失,7.0,850.0
1827,2016-07-16 12:28:00,准流失,9.0,1461.0
3268,2016-01-30 12:56:00,已流失,2.0,321.0
3283,2016-06-22 12:09:00,非流失,8.0,1116.0
3283,2016-06-22 12:09:00,非流失,6.0,1098.0
3283,2016-06-22 12:09:00,非流失,5.0,719.0
3283,2016-06-22 12:09:00,非流失,8.0,901.0
3283,2016-06-22 12:09:00,非流失,10.0,1573.0
2646,2016-07-28 12:02:00,准流失,10.0,1834.0
3762,2016-07-27 13:41:00,非流失,4.0,560.0
3762,2016-07-27 13:41:00,非流失,4.0,424.0
3762,2016-07-27 13:41:00,非流失,8.0,1310.0
3762,2016-07-27 13:41:00,非流失,3.0,515.0
3762,2016-07-27 13:41:00,非流失,2.0,360.0
3762,2016-07-27 13:41:00,非流失,10.0,1598.0
3762,2016-07-27 13:41:00,非流失,9.0,1355.0
3762,2016-07-27 13:41:00,非流失,3.0,355.0
3762,2016-07-27 13:41:00,非流失,5.0,603.0
3762,2016-07-27 13:41:00,非流失,5.0,663.0
3762,2016-07-27 13:41:00,非流失,10.0,1707.0
3762,2016-07-27 13:41:00,非流失,9.0,1213.0
3762,2016-07-27 13:41:00,非流失,4.0,834.0
3762,2016-07-27 13:41:00,非流失,4.0,590.0
3762,2016-07-27 13:41:00,非流失,10.0,1216.0
3762,2016-07-27 13:41:00,非流失,3.0,562.0
3762,2016-07-27 13:41:00,非流失,7.0,1110.0
3762,2016-07-27 13:41:00,非流失,9.0,1446.0
3762,2016-07-27 13:41:00,非流失,9.0,1339.0
3762,2016-07-27 13:41:00,非流失,7.0,1105.0
3762,2016-07-27 13:41:00,非流失,4.0,787.0
3762,2016-07-27 13:41:00,非流失,8.0,933.0
3762,2016-07-27 13:41:00,非流失,8.0,987.0
3762,2016-07-27 13:41:00,非流失,4.0,703.0
3762,2016-07-27 13:41:00,非流失,8.0,1236.0
3762,2016-07-27 13:41:00,非流失,2.0,353.0
3762,2016-07-27 13:41:00,非流失,3.0,455.0
3762,2016-07-27 13:41:00,非流失,9.0,1486.0
3762,2016-07-27 13:41:00,非流失,6.0,489.0
3762,2016-07-27 13:41:00,非流失,7.0,999.0
3762,2016-07-27 13:41:00,非流失,6.0,626.0
3762,2016-07-27 13:41:00,非流失,8.0,1172.0
3762,2016-07-27 13:41:00,非流失,10.0,1303.0
3185,2016-02-14 20:33:00,已流失,10.0,1314.0
2095,2016-01-29 21:02:00,已流失,5.0,927.0
3812,2016-05-25 19:23:00,非流失,7.0,1439.0
3812,2016-05-25 19:23:00,非流失,4.0,539.0
3812,2016-05-25 19:23:00,非流失,3.0,547.0
2314,2016-03-23 19:23:00,准流失,9.0,1008.0
2314,2016-03-23 19:23:00,准流失,9.0,1069.0
2314,2016-03-23 19:23:00,准流失,4.0,863.0
1522,2016-04-17 19:19:00,准流失,8.0,1224.0
1513,2016-04-02 17:07:00,已流失,8.0,1626.0
1520,2016-01-10 17:48:00,已流失,6.0,1010.0
2361,2016-07-30 13:29:00,非流失,4.0,470.0
2361,2016-07-30 13:29:00,非流失,4.0,708.0
2361,2016-07-30 13:29:00,非流失,2.0,421.0
2361,2016-07-30 13:29:00,非流失,3.0,601.0
2361,2016-07-30 13:29:00,非流失,5.0,945.0
2361,2016-07-30 13:29:00,非流失,3.0,618.0
2361,2016-07-30 13:29:00,非流失,6.0,602.0
2361,2016-07-30 13:29:00,非流失,7.0,966.0
2361,2016-07-30 13:29:00,非流失,5.0,768.0
2361,2016-07-30 13:29:00,非流失,5.0,637.0
2361,2016-07-30 13:29:00,非流失,10.0,1246.0
2361,2016-07-30 13:29:00,非流失,8.0,1078.0
2361,2016-07-30 13:29:00,非流失,2.0,346.0
2361,2016-07-30 13:29:00,非流失,8.0,1008.0
2361,2016-07-30 13:29:00,非流失,10.0,1806.0
2361,2016-07-30 13:29:00,非流失,3.0,536.0
2361,2016-07-30 13:29:00,非流失,5.0,451.0
2361,2016-07-30 13:29:00,非流失,8.0,1178.0
2361,2016-07-30 13:29:00,非流失,5.0,402.0
2361,2016-07-30 13:29:00,非流失,7.0,860.0
2361,2016-07-30 13:29:00,非流失,3.0,703.0
2361,2016-07-30 13:29:00,非流失,6.0,676.0
2361,2016-07-30 13:29:00,非流失,4.0,588.0
2361,2016-07-30 13:29:00,非流失,3.0,688.0
2361,2016-07-30 13:29:00,非流失,6.0,1169.0
2361,2016-07-30 13:29:00,非流失,6.0,1109.0
2361,2016-07-30 13:29:00,非流失,4.0,654.0
2361,2016-07-30 13:29:00,非流失,5.0,435.0
2361,2016-07-30 13:29:00,非流失,9.0,1479.0
2361,2016-07-30 13:29:00,非流失,7.0,828.0
2361,2016-07-30 13:29:00,非流失,4.0,557.0
2361,2016-07-30 13:29:00,非流失,8.0,1105.0
2361,2016-07-30 13:29:00,非流失,2.0,386.0
2361,2016-07-30 13:29:00,非流失,10.0,1304.0
2361,2016-07-30 13:29:00,非流失,10.0,1617.0
2361,2016-07-30 13:29:00,非流失,9.0,1158.0
2361,2016-07-30 13:29:00,非流失,3.0,396.0
2361,2016-07-30 13:29:00,非流失,3.0,667.0
2361,2016-07-30 13:29:00,非流失,10.0,1224.0
2361,2016-07-30 13:29:00,非流失,8.0,1365.0
2361,2016-07-30 13:29:00,非流失,7.0,1029.0
1518,2016-05-24 20:51:00,非流失,7.0,1083.0
1518,2016-05-24 20:51:00,非流失,7.0,1214.0
1518,2016-05-24 20:51:00,非流失,6.0,539.0
1518,2016-05-24 20:51:00,非流失,2.0,438.0
1516,2016-03-01 19:11:00,已流失,4.0,458.0
1519,2016-03-20 19:52:00,已流失,2.0,420.0
