,新闻动态,教学资源,项目与合作,竞赛,优秀作品
119579.0,2,4,0,1,0
119590.5,5,5,1,3,2
119607.5,5,4,1,4,0
119624.0,1,4,0,5,3
119639.5,3,3,3,3,1
119651.5,0,3,3,0,1
119662.0,1,7,0,4,0
119678.0,2,7,3,3,1
119696.0,3,6,2,2,0
119711.5,1,5,1,2,3
119722.5,1,4,1,1,0
119730.0,1,1,0,1,0
119740.5,2,5,1,3,0
119755.0,3,4,2,1,2
119769.5,4,4,0,1,0
119782.0,0,5,0,3,1
119793.5,3,5,2,2,0
119804.5,3,5,1,0,0
119840.0,4,4,4,1,0
119853.0,2,5,1,2,0
119865.0,2,4,2,2,0
119876.0,1,2,0,4,1
119888.5,3,6,0,1,0
119904.0,2,8,3,2,0
119918.5,3,6,0,1,0
119931.5,2,6,2,2,0
119945.0,2,6,3,1,0
119959.0,5,6,0,1,0
119970.0,0,1,1,2,0
119979.5,5,2,1,3,0
119991.5,3,4,1,2,0
120007.5,5,7,0,4,1
120022.5,1,3,1,3,0
120029.0,1,0,0,0,0
120036.0,0,1,0,0,0
120038.0,0,1,0,0,0
120039.0,1,0,0,0,0
120040.0,0,1,0,0,0
120042.0,1,0,0,0,0
120043.0,0,1,0,0,0
120047.0,0,0,0,1,0
120050.0,0,1,0,0,0
120051.0,0,1,0,0,0
120052.0,0,1,0,0,0
120053.0,0,1,0,0,0
120054.0,1,0,0,0,0
120055.0,1,0,0,0,0
120056.0,1,0,0,0,0
120057.0,0,1,0,0,0
120058.0,1,0,0,0,0
120059.0,0,0,0,1,0
120060.0,1,0,0,0,0
120061.0,0,0,1,0,0
120062.0,0,1,0,0,0
120063.0,0,1,0,0,0
120064.0,1,0,0,0,0
120066.0,0,1,0,0,0
120068.0,0,1,0,0,0
120069.0,0,1,0,0,0
120070.0,0,0,0,1,0
120072.0,0,0,1,0,0
120073.0,1,0,0,0,0
120075.0,0,1,0,0,0
120080.0,6,0,0,0,0
120082.0,0,0,0,1,0
120083.0,0,1,0,0,0
120084.0,0,1,0,0,0
120085.0,0,1,0,0,0
120157.0,1,0,0,0,0
120158.0,0,0,1,0,0
120159.0,1,0,0,0,0
120161.0,0,0,0,1,0
120163.0,0,1,0,0,0
120166.0,1,0,0,0,0
120168.0,0,1,0,0,0
120177.0,0,1,0,0,0
120178.0,0,0,0,1,0
120183.0,0,1,0,0,0
120188.0,0,1,0,0,0
120189.0,0,1,0,0,0
120191.0,0,1,0,0,0
120193.0,0,1,0,0,0
120195.0,0,0,0,1,0
120201.0,0,0,0,1,0
120202.0,0,0,1,0,0
120204.0,0,0,0,1,0
120205.0,0,0,0,1,0
120207.0,1,0,0,0,0
120209.0,0,0,0,1,0
120210.0,0,1,0,0,0
120211.5,0,2,0,0,0
120213.0,0,1,0,0,0
120215.5,0,4,0,0,0
120218.0,0,1,0,0,0
120222.0,0,1,0,0,0
120224.0,0,1,0,0,0
120225.0,0,1,0,0,0
120234.0,0,3,0,0,0
120236.0,0,1,0,0,0
120244.5,11,0,0,0,0
120254.0,0,1,0,0,0
120255.0,0,0,0,1,0
120258.0,0,1,0,0,0
120261.0,0,1,0,0,0
120262.0,0,1,0,0,0
120263.0,1,0,0,0,0
120264.0,0,1,0,0,0
120265.0,0,1,0,0,0
120267.0,0,0,0,1,0
120279.0,0,1,0,0,0
120281.0,0,1,0,0,0
120282.0,0,1,0,0,0
120284.0,0,0,0,3,0
120291.0,0,1,0,0,0
120292.0,0,1,0,0,0
120293.0,0,1,0,0,0
120294.0,0,1,0,0,0
120297.0,7,0,0,0,0
120300.0,0,1,0,0,0
120301.0,0,1,0,0,0
120304.0,0,1,0,0,0
120305.0,0,1,0,0,0
120306.0,0,1,0,0,0
120307.0,0,1,0,0,0
120308.0,0,0,1,0,0
120309.0,0,1,0,0,0
120310.0,0,1,0,0,0
120311.0,0,1,0,0,0
120315.0,0,1,0,0,0
120324.0,0,1,0,0,0
120325.0,0,0,0,1,0
120329.5,0,5,1,0,0
120336.5,0,1,0,0,0
120339.0,0,1,0,0,0
120344.5,0,4,0,0,0
120350.5,0,1,0,0,0
120353.0,0,0,1,0,0
120355.0,0,1,0,0,0
120363.0,0,1,0,0,0
120365.0,0,1,0,0,0
120366.0,0,1,0,0,0
120368.0,0,1,0,0,0
120369.0,0,1,0,0,0
120370.0,0,1,0,0,0
120373.0,0,1,0,0,0
120374.0,0,1,0,0,0
120375.0,0,1,0,0,0
120376.5,0,2,0,0,0
120378.0,0,1,0,0,0
120380.0,0,1,0,0,0
120381.0,0,1,0,0,0
120383.5,0,0,1,0,0
120385.0,1,0,0,0,0
120386.0,0,1,0,0,0
120388.0,0,1,0,0,0
120396.0,3,8,0,1,0
120405.0,0,1,0,0,0
120406.0,0,1,0,0,0
120407.0,1,0,0,0,0
120408.0,0,0,0,0,1
120419.0,0,1,0,0,0
120420.0,0,0,1,0,0
120422.0,0,1,0,0,0
120423.0,0,1,0,0,0
120425.0,0,1,0,0,0
120426.0,0,1,0,0,0
120428.0,0,1,0,0,0
120429.0,0,1,0,0,0
120430.5,4,0,0,0,0
120432.0,0,0,0,1,0
120433.5,0,2,0,0,0
120435.0,0,1,0,0,0
120440.0,0,1,0,0,0
120442.0,0,1,0,0,0
120638.5,0,0,4,0,0
120640.0,0,1,0,0,0
121858.0,0,0,0,1,0
121859.0,0,0,0,1,0
121862.0,4,0,0,0,0
121866.0,0,0,1,0,0
121868.0,0,1,0,0,0
121869.0,0,1,0,0,0
121870.0,0,1,0,0,0
121871.0,0,1,0,0,0
121874.5,6,0,0,0,0
121878.5,2,0,0,0,0
121880.0,0,1,0,0,0
121883.5,6,0,0,0,0
121888.5,4,0,0,0,0
121895.5,9,0,0,0,0
121902.5,4,0,0,0,0
121906.5,4,0,0,0,0
121913.0,0,1,0,0,0
121917.0,0,0,0,1,0
121920.5,0,1,0,0,0
121922.0,0,1,0,0,0
121927.0,0,1,0,0,0
121932.0,0,1,0,0,0
121933.0,0,0,0,0,1
121936.0,0,0,0,1,0
121938.0,0,0,0,1,0
121943.0,0,1,0,0,0
121944.0,0,1,0,0,0
121946.0,0,1,0,0,0
121947.5,0,0,0,2,0
121949.0,1,0,0,0,0
121950.0,0,1,0,0,0
121953.0,0,1,0,0,0
121954.0,0,0,0,1,0
121967.0,0,1,0,0,0
121968.0,0,0,0,1,0
122010.0,0,1,0,0,0
122016.0,1,0,0,0,0
122017.0,0,1,0,0,0
122019.0,0,1,0,0,0
122022.0,0,1,0,0,0
122028.0,0,0,0,1,0
122029.0,0,0,0,1,0
122030.0,0,0,0,1,0
122034.0,0,1,0,0,0
122035.0,0,1,0,0,0
122039.0,0,1,0,0,0
122041.0,0,1,0,0,0
122043.0,0,1,0,0,0
122045.0,0,1,0,0,0
122047.0,0,0,0,1,0
122048.0,0,1,0,0,0
122049.0,0,1,0,0,0
122051.0,0,1,0,0,0
122052.0,0,1,0,0,0
122057.0,1,0,0,0,0
122058.0,0,1,0,0,0
122059.5,0,1,0,0,0
122063.0,0,1,0,0,0
122064.0,1,0,0,0,0
122065.0,0,1,0,0,0
122074.0,0,0,0,1,0
122077.0,0,1,0,0,0
122078.0,0,1,0,0,0
122083.5,16,0,0,0,0
122088.5,0,1,0,0,0
122090.5,0,0,0,4,0
122110.0,0,0,0,1,0
122111.0,1,0,0,0,0
122113.0,2,0,0,2,0
122116.5,0,0,0,1,0
122120.0,0,0,0,6,0
122125.0,0,1,0,0,0
122127.5,0,0,0,2,0
122129.0,0,0,1,0,0
122133.0,0,1,0,0,0
122134.0,0,1,0,0,0
122135.5,0,2,0,0,0
122137.0,0,0,0,1,0
122138.0,0,1,0,0,0
122141.0,0,0,1,0,0
122142.0,0,1,0,0,0
122144.0,0,1,0,0,0
122145.0,0,1,0,0,0
122147.0,0,1,0,0,0
122151.5,0,1,0,0,0
122158.5,0,1,0,1,0
122165.5,0,8,0,2,0
122173.0,0,3,0,1,0
122178.0,0,1,0,0,0
122180.0,0,0,0,1,0
122181.0,1,0,0,0,0
122187.5,0,2,0,2,0
122190.0,0,1,0,0,0
122192.0,0,1,0,0,0
122194.0,0,1,0,0,0
122195.0,0,1,0,0,0
122198.0,0,1,0,0,0
122199.0,0,1,0,0,0
122200.0,0,1,0,0,0
122202.0,0,3,0,0,0
122207.0,1,0,0,0,0
122208.0,0,1,0,0,0
122209.0,0,0,0,1,0
122211.0,0,0,0,1,0
122214.5,0,0,0,6,0
122218.0,0,0,0,1,0
122219.5,0,0,0,2,0
122221.0,0,1,0,0,0
122222.0,0,1,0,0,0
122225.0,0,1,0,0,0
122227.0,0,1,0,0,0
122228.0,0,1,0,0,0
122230.0,0,3,0,0,0
122232.0,0,1,0,0,0
122235.5,4,0,0,0,0
122238.0,0,1,0,0,0
122239.0,0,1,0,0,0
122244.0,0,0,0,1,0
122245.0,0,1,0,0,0
122250.0,0,0,0,1,0
122253.0,1,0,0,0,0
122254.0,0,1,0,0,0
122283.0,0,1,0,0,0
122284.0,0,1,0,0,0
122290.0,0,1,0,0,0
122292.0,0,3,0,0,0
122298.0,0,1,0,0,0
122301.0,0,1,0,0,0
122302.0,0,0,0,1,0
122303.0,0,0,0,1,0
122306.0,10,0,0,0,0
122310.0,0,1,0,0,0
122312.0,0,0,0,1,0
122313.0,0,1,0,0,0
122317.0,0,1,0,0,0
122318.0,0,1,0,0,0
122322.0,0,1,0,0,0
122326.0,0,1,0,0,0
122330.0,0,1,0,0,0
122335.0,0,1,0,0,0
122342.0,0,1,0,0,0
122345.5,4,0,0,0,0
122347.0,0,1,0,0,0
122351.0,0,1,0,0,0
122353.0,0,1,0,0,0
122354.0,0,1,0,0,0
122357.0,0,1,0,0,0
122362.0,0,1,0,0,0
122363.0,0,0,0,1,0
122365.0,0,0,1,0,0
122369.0,0,1,0,0,0
122381.0,4,0,0,8,4
122390.5,0,0,0,12,4
122467.0,0,1,0,0,0
122473.0,0,1,0,0,0
122488.0,0,0,0,1,0
122493.0,0,1,0,0,0
122495.0,0,1,0,0,0
122544.0,0,1,0,0,0
122546.0,0,1,0,0,0
122549.0,0,1,0,0,0
122551.0,0,1,0,0,0
122553.0,0,3,0,0,0
122556.0,0,1,0,0,0
122557.0,0,1,0,0,0
122561.0,5,0,0,0,0
122568.0,1,0,0,0,0
122571.0,0,3,0,0,0
122575.0,0,1,0,0,0
122577.0,1,0,0,0,0
122582.0,1,0,0,0,0
122584.0,0,1,0,0,0
122585.0,0,1,0,0,0
122587.0,1,0,0,0,0
122588.0,0,1,0,0,0
122589.0,0,1,0,0,0
122591.0,0,1,0,0,0
122593.5,6,0,0,1,0
122597.0,0,1,0,0,0
122654.0,0,0,0,1,0
122657.0,0,0,0,1,0
122660.0,0,0,1,0,0
122661.0,0,0,0,1,0
122700.5,0,2,0,0,0
122703.5,2,0,0,0,0
122722.0,0,1,0,0,0
122727.0,0,1,0,0,0
122741.5,6,0,0,4,0
122753.0,0,1,0,0,0
122782.5,0,1,0,0,0
122794.0,4,8,1,1,0
122803.0,1,0,0,0,0
122804.0,0,1,0,0,0
122805.0,1,0,0,0,0
122806.0,1,0,0,0,0
122807.0,0,1,0,0,0
122808.0,1,0,0,0,0
122809.0,0,0,0,1,0
122831.0,0,1,0,0,0
122835.0,0,1,0,0,0
122838.0,0,1,0,0,0
122846.0,0,1,0,0,0
122847.0,1,0,0,0,0
122849.0,0,1,0,0,0
122853.5,0,0,1,0,0
122856.0,0,1,0,1,0
122858.0,0,0,0,1,0
122859.5,0,1,0,1,0
122862.0,1,1,0,1,0
122866.0,0,1,1,1,0
122870.5,1,1,1,0,0
122874.5,0,0,0,1,0
122877.0,3,0,0,0,0
122879.0,1,0,0,0,0
122881.0,0,0,1,2,0
122883.0,0,1,0,0,0
122884.5,0,1,0,0,0
122886.5,0,2,0,0,0
122889.5,2,0,0,1,0
122892.5,0,1,0,0,0
122894.0,1,0,0,0,0
122895.5,0,2,0,0,0
122897.0,1,0,0,0,0
122899.0,0,3,0,0,0
122902.0,1,2,0,0,0
122907.0,2,3,0,1,0
122911.0,0,0,0,1,0
122912.0,1,0,0,0,0
122913.0,1,0,0,0,0
122914.0,0,1,0,0,0
122915.0,0,1,0,0,0
122916.5,1,0,1,0,0
122919.0,0,1,1,1,0
122921.0,0,0,0,1,0
122922.0,1,0,0,0,0
122923.5,0,0,0,1,0
122925.0,0,1,0,0,0
122928.5,1,1,0,1,0
122931.0,1,0,0,0,0
122934.0,2,1,0,1,0
122938.0,1,0,0,0,0
122939.5,1,1,0,0,0
122941.5,0,1,0,1,0
122944.0,0,2,0,1,0
122948.0,0,0,0,1,0
122949.0,0,1,0,0,0
122950.0,0,0,1,0,0
122952.0,1,1,0,1,0
122954.0,0,0,0,1,0
122955.5,0,1,0,0,0
122957.0,0,1,0,0,0
122958.5,0,1,0,0,0
122960.0,0,1,0,0,0
122961.0,0,1,0,0,0
122963.5,1,2,0,0,0
122966.0,0,0,0,1,0
122967.0,1,0,0,0,0
122970.0,1,2,0,0,0
122973.5,0,0,0,2,0
122975.0,0,1,0,0,0
122976.0,1,0,0,0,0
122977.0,0,0,0,1,0
122979.0,1,1,0,1,0
122982.5,0,2,0,1,0
122986.5,1,0,1,1,0
122989.5,1,0,0,0,0
122991.0,0,1,0,0,0
122992.0,0,1,0,0,0
122993.5,0,2,0,0,0
122995.0,0,1,0,0,0
122996.0,0,1,0,0,0
122997.5,0,1,0,1,0
123007.0,0,1,0,0,0
123008.0,1,0,0,0,0
123009.0,0,1,0,0,0
123012.0,0,3,0,0,0
123015.0,0,1,0,0,0
123017.0,0,1,0,0,0
123019.0,0,1,0,0,0
123020.0,0,1,0,0,0
123023.0,0,1,0,0,0
123024.0,0,0,0,1,0
123025.0,0,1,0,0,0
123026.0,0,1,0,0,0
123029.0,0,1,0,0,0
123050.0,0,1,0,0,0
123053.0,0,1,0,0,0
123063.5,0,1,0,0,0
123069.0,0,0,0,1,0
123075.5,6,0,0,6,0
123081.0,0,0,0,1,0
123082.0,0,1,0,0,0
123083.0,0,1,0,0,0
123085.0,0,1,0,0,0
123087.5,0,2,0,0,0
123094.5,2,0,0,0,0
123097.0,1,0,0,0,0
123098.0,1,0,0,0,0
123099.5,0,1,0,0,0
123101.0,0,1,0,0,0
123102.0,1,0,0,0,0
123104.0,0,1,0,0,0
123106.0,0,1,0,0,0
123108.0,0,1,0,0,0
123109.5,0,1,0,0,0
123111.0,0,0,0,1,0
123113.0,0,1,0,0,0
123114.0,0,1,0,0,0
123115.0,0,1,0,0,0
123116.0,0,0,0,1,0
123117.0,0,1,0,0,0
123118.0,1,0,0,0,0
123119.0,0,1,0,0,0
123120.0,0,0,1,0,0
123121.0,0,1,0,0,0
123123.0,0,1,0,0,0
123125.0,1,0,0,0,0
123127.0,0,3,0,0,0
123129.0,0,1,0,0,0
123131.0,0,1,0,0,0
123132.0,0,1,0,0,0
123135.0,0,1,0,0,0
123136.0,0,1,0,0,0
123137.0,0,1,0,0,0
123143.5,0,4,0,0,0
123146.0,0,1,0,0,0
123147.0,0,1,0,0,0
123183.5,0,2,0,0,0
123188.5,0,2,0,0,1
123274.0,0,1,0,0,0
123275.5,1,1,0,0,0
123277.0,0,0,0,1,0
123279.0,0,2,0,0,0
123282.0,0,0,0,1,0
123283.0,0,0,1,0,0
123288.5,1,0,0,0,0
123290.0,0,1,0,0,0
123291.0,1,0,0,0,0
123292.0,0,0,1,0,0
123295.0,0,1,0,0,0
123298.0,0,1,0,0,0
123299.0,0,0,0,1,0
123303.0,0,1,0,0,0
123305.0,0,0,0,1,0
123306.0,0,0,0,1,0
123307.0,0,1,0,0,0
123310.0,0,1,0,0,0
123314.5,0,0,0,2,0
123320.0,1,0,0,0,0
123321.0,0,1,0,0,0
123323.0,0,1,0,0,0
123324.0,0,0,1,0,0
123325.0,0,1,0,0,0
123326.5,0,2,0,0,0
123329.0,1,1,0,0,0
123331.0,0,0,0,1,0
123334.0,0,0,1,0,0
123336.0,0,0,0,1,0
123337.0,0,1,0,0,0
123338.0,0,1,0,0,0
123349.0,0,1,0,0,0
123350.0,0,1,0,0,0
123352.0,1,0,0,0,0
123355.0,0,1,0,0,0
123356.0,0,1,0,0,0
123358.0,0,3,0,0,0
123360.0,0,0,1,0,0
123361.0,0,1,0,0,0
123362.0,0,1,0,0,0
123364.0,0,1,0,0,0
123416.5,4,7,1,2,0
123432.0,2,8,3,1,1
123519.0,1,5,1,0,0
109242.0,1,0,0,0,0
123661.0,1,5,0,0,1
123703.0,0,1,0,0,1
123828.5,1,2,0,0,0
123831.0,0,1,0,0,0
123832.0,1,0,0,0,0
123834.0,0,1,0,0,0
123836.0,0,1,0,0,0
123837.0,1,0,0,0,0
123841.0,0,1,0,0,0
123842.0,0,0,0,1,0
123843.0,0,1,0,0,0
123844.0,1,0,0,0,0
123845.0,0,1,0,0,0
123846.0,1,0,0,0,0
123849.0,1,0,0,0,0
123851.0,0,1,0,0,0
123853.0,0,0,0,1,0
123854.0,0,0,0,1,0
123855.0,1,0,0,0,0
123894.0,1,0,0,0,0
123932.0,0,0,0,1,0
123934.0,0,1,0,0,0
123935.0,0,0,0,1,0
123936.0,0,1,0,0,0
123937.0,0,0,1,0,0
123941.0,0,0,0,1,0
123942.5,2,0,0,0,0
123944.5,0,1,0,0,0
123946.0,0,1,0,0,0
123948.0,0,1,0,0,0
123949.0,0,1,0,0,0
123950.5,1,0,0,0,0
123952.5,0,1,0,0,0
123954.0,1,0,0,0,0
123956.0,1,0,0,0,0
123957.0,0,1,0,0,0
123958.0,0,0,0,1,0
123959.0,1,0,0,0,0
123962.5,0,1,0,0,0
123966.0,1,1,0,1,0
123971.0,1,0,0,0,0
123972.0,1,0,0,0,0
123973.5,1,0,0,0,0
123975.5,0,1,0,0,0
123978.5,0,1,1,0,0
123983.0,0,1,0,0,0
123984.5,1,0,0,0,0
123987.0,0,1,0,0,0
123988.0,0,1,0,0,0
123990.0,0,0,0,2,0
123994.5,0,0,0,1,0
123996.0,0,1,0,0,0
124002.5,0,1,0,0,0
124004.0,0,1,0,0,0
124005.0,0,0,1,0,0
124006.0,0,0,0,1,0
124007.0,0,1,0,0,0
124010.0,1,0,0,0,0
124011.0,0,0,0,1,0
124013.0,1,0,0,0,0
124014.0,0,1,0,0,0
124015.0,0,1,0,0,0
124016.0,0,0,0,1,0
124017.0,1,0,0,0,0
124018.0,0,1,0,0,0
124019.0,1,0,0,0,0
124020.0,1,0,0,0,0
124022.5,0,0,0,0,1
124024.5,0,1,0,0,0
124027.0,0,1,0,0,0
124030.0,0,1,0,0,0
124032.0,1,0,0,0,0
124034.0,0,1,0,0,0
124035.0,0,0,0,1,0
124038.0,0,1,0,0,0
124039.0,0,0,0,1,0
124040.0,0,1,0,0,0
124042.0,0,1,0,0,0
124043.0,1,0,0,0,0
124045.0,0,0,1,0,0
124046.0,0,1,0,0,0
124047.5,1,0,0,0,0
124052.0,1,1,0,0,0
124054.0,0,1,0,0,0
124056.0,0,1,0,0,0
124057.5,0,1,0,0,0
124059.0,0,1,0,0,0
124060.0,0,1,0,0,0
124061.0,0,0,1,0,0
124062.0,0,1,0,0,0
124064.0,0,1,0,0,0
124066.0,0,0,0,1,0
124069.0,1,0,0,0,0
124071.5,0,1,0,1,0
124073.0,0,1,0,0,0
124074.0,1,0,0,0,0
124075.0,0,1,0,0,0
124078.5,0,1,0,0,0
124080.0,0,1,0,0,0
124081.5,0,1,1,0,0
124083.5,0,1,0,1,0
124086.0,1,0,0,0,0
124088.5,0,0,0,1,0
124092.0,0,1,0,0,0
124093.0,1,0,0,0,0
124094.0,0,1,0,0,0
124095.5,1,1,0,0,0
124097.0,0,1,0,0,0
124099.0,1,0,0,0,0
124102.0,0,1,0,0,0
124103.0,0,0,0,1,0
124105.0,0,1,0,0,0
124107.5,1,1,0,0,0
124109.0,0,0,0,1,0
124110.0,1,0,0,0,0
124112.5,1,0,1,0,0
124114.0,0,1,0,0,0
124115.5,0,1,0,0,0
124119.0,0,1,0,0,0
124120.0,1,0,0,0,0
124121.5,0,2,0,0,0
124123.0,0,1,0,0,0
124124.0,1,0,0,0,0
124125.0,0,1,0,0,0
124126.0,0,0,1,0,0
124127.0,0,0,0,1,0
124128.0,0,1,0,0,0
124129.5,0,1,0,0,0
124131.0,0,0,0,1,0
124132.0,0,1,0,0,0
124133.0,0,1,0,0,0
124134.0,0,0,0,1,0
124136.0,0,1,0,0,0
124137.5,1,1,0,0,0
124140.0,0,1,0,0,0
124143.0,0,0,1,0,0
124145.0,0,1,0,0,0
124146.0,0,1,0,0,0
124147.0,0,1,0,0,0
124148.0,0,1,0,0,0
124149.5,0,1,0,0,0
124151.0,0,1,0,0,0
124152.0,1,0,0,0,0
124153.0,0,0,1,0,0
124154.0,0,0,1,0,0
124155.5,1,0,0,0,0
124158.0,0,1,0,0,0
124159.5,0,0,1,0,0
124162.0,0,1,0,0,0
124164.0,0,0,1,0,0
124165.0,1,0,0,0,0
124166.0,0,0,1,0,0
124167.0,1,0,0,0,0
124168.0,1,0,0,0,0
124169.0,1,0,0,0,0
124170.0,1,0,0,0,0
124171.0,0,1,0,0,0
124173.5,1,0,0,0,0
124175.5,0,1,0,0,0
124177.0,0,0,0,1,0
124178.5,0,2,0,0,0
124180.0,0,1,0,0,0
124181.0,1,0,0,0,0
124184.0,0,1,0,0,0
124186.0,0,1,0,1,0
124188.5,1,0,0,0,0
124190.0,1,0,0,0,0
124192.5,0,2,1,0,0
124195.0,0,0,0,1,0
124196.0,0,1,0,0,0
124199.0,0,1,0,0,0
124200.0,0,0,0,1,0
124203.0,0,0,0,1,0
124205.0,1,0,0,0,0
124206.0,0,1,0,0,0
124207.5,0,0,1,0,0
124209.0,0,1,0,0,0
124210.5,1,0,0,0,0
124213.0,0,0,1,0,0
124215.0,0,1,0,0,0
124217.0,0,1,0,0,0
124219.5,0,1,0,0,0
124221.5,0,0,1,1,0
124223.0,0,1,0,0,0
124226.0,0,0,1,0,0
124228.0,0,1,0,0,0
124229.0,0,0,0,1,0
124231.0,1,0,0,0,0
124236.5,0,1,0,0,0
124238.0,1,0,0,0,0
124239.5,0,2,0,0,0
124241.0,0,1,0,0,0
124242.0,0,1,0,0,0
124249.0,0,1,0,0,0
124250.0,0,1,0,0,0
124253.0,0,1,0,0,0
124254.0,0,1,0,0,0
124260.5,0,1,1,1,0
124274.0,0,2,0,1,0
124289.5,1,4,0,1,0
124306.5,1,3,0,0,1
124320.0,0,0,0,1,0
124334.0,0,2,0,0,0
124348.5,0,1,0,2,0
124359.0,0,1,0,0,0
124369.5,1,1,0,0,0
124377.5,1,3,0,0,0
124387.5,0,3,1,0,0
124402.5,0,3,0,0,0
124416.0,0,0,0,1,0
124428.0,0,4,0,1,0
124437.0,0,1,0,0,0
124456.5,0,1,0,0,0
124470.0,0,3,1,0,0
124480.5,0,2,0,0,0
124489.0,0,0,0,1,0
124498.0,0,2,0,0,0
124506.0,0,1,0,2,0
124517.0,0,2,0,3,0
124527.5,0,3,0,0,0
124538.0,0,1,0,0,0
124549.5,0,4,0,0,0
124561.5,0,3,0,0,0
124579.5,1,5,1,0,0
124591.0,0,1,0,0,0
124602.0,0,2,0,2,0
124611.5,0,2,0,0,0
124615.0,0,2,0,0,0
124618.0,0,0,0,1,0
124620.0,0,0,0,1,0
124626.5,0,1,0,0,0
124629.5,3,1,0,0,0
124632.5,1,1,0,0,0
124635.0,0,3,0,0,0
124638.0,0,1,1,1,0
124641.5,0,3,1,0,0
124644.0,1,0,0,0,0
124648.0,0,6,1,0,0
124655.5,0,6,0,2,0
124662.0,0,3,0,2,0
124666.0,0,3,0,0,0
124669.0,0,1,0,0,0
124673.0,0,0,1,0,0
124674.0,0,1,0,0,0
124679.0,0,0,0,1,0
124681.0,1,0,0,0,0
124683.0,0,1,0,0,0
124686.0,0,1,0,0,0
124687.0,0,0,1,0,0
124688.0,0,0,0,1,0
124689.0,0,1,0,0,0
124690.0,0,0,1,0,0
124691.0,0,0,1,0,0
124692.0,0,0,1,0,0
124694.0,0,1,0,0,0
124695.0,0,1,0,0,0
124696.5,0,1,0,0,0
124698.0,0,0,0,1,0
124699.0,0,1,0,0,0
124700.0,0,1,0,0,0
124707.0,0,1,0,0,0
124711.0,0,1,0,0,0
124712.0,0,1,0,0,0
124717.0,0,1,0,0,0
124718.0,0,0,1,0,0
124722.5,0,2,0,0,0
124724.0,0,1,0,0,0
124725.0,0,0,1,0,0
124726.0,0,1,0,0,0
124752.0,0,1,0,0,0
124759.5,0,12,0,0,0
124767.5,0,2,0,0,0
124769.5,0,2,0,0,0
124794.5,0,16,0,0,0
124807.0,0,0,0,7,0
124815.5,0,0,0,13,0
124823.5,0,1,0,0,0
124939.0,1,0,0,0,0
125101.5,1,1,0,0,0
125105.0,1,4,0,0,0
125109.0,0,1,0,0,0
125119.0,0,1,0,0,0
125121.5,1,0,0,0,0
125133.5,0,1,0,1,0
125145.5,0,0,0,1,0
125150.0,0,0,0,1,0
125152.0,0,0,0,1,0
125162.0,0,0,1,0,0
125163.0,0,1,0,0,0
125164.0,1,0,0,0,0
125165.0,0,1,0,0,0
125166.0,0,1,0,0,0
125180.0,1,0,0,0,0
125181.0,0,1,0,0,0
125230.5,0,0,0,4,0
125259.0,1,0,0,0,0
125260.0,1,0,0,0,0
125263.0,0,1,0,0,0
125267.0,0,1,0,0,0
125268.0,0,1,0,0,0
125271.0,0,5,0,0,0
125581.0,0,1,0,0,0
125584.0,0,1,0,0,0
125585.0,0,1,0,0,0
125586.5,1,0,0,0,0
125588.5,0,2,0,0,0
125590.0,0,1,0,0,0
125593.0,0,4,0,0,0
125596.5,4,0,0,0,0
125602.5,8,0,0,0,0
125609.5,6,0,0,0,0
125616.5,7,0,0,0,0
125622.0,0,1,0,0,0
125720.0,0,1,0,0,0
125721.0,0,1,0,0,0
125722.0,0,1,0,0,0
125723.0,0,1,0,0,0
125727.5,2,2,0,2,0
125732.5,0,1,0,0,0
125735.0,1,0,1,0,0
125739.5,0,2,0,0,0
125743.0,0,1,0,0,0
125744.5,0,1,0,0,0
125746.0,1,0,0,0,0
125747.5,0,1,0,0,0
125750.0,2,0,0,0,0
125753.5,0,2,0,0,0
125756.0,0,1,0,0,0
125762.5,2,3,0,1,0
125767.0,1,0,0,0,0
125770.0,1,3,0,1,0
125776.0,0,0,0,2,0
125778.5,0,2,0,0,0
125780.0,0,1,0,0,0
125782.0,0,1,0,0,0
125784.0,0,0,1,0,0
125786.0,0,1,1,0,0
125790.0,1,0,0,0,0
125795.5,1,3,1,2,0
125800.0,0,1,0,0,0
125804.0,4,1,0,1,0
125810.5,0,2,1,1,0
125814.0,0,1,0,0,0
125817.5,0,1,0,0,0
125824.0,0,5,1,1,0
125830.5,0,1,0,0,0
125832.5,1,0,0,0,0
125834.0,0,1,0,0,0
125836.5,0,2,0,1,0
125841.5,0,2,0,0,0
125844.5,1,0,1,0,0
125847.0,0,1,0,0,0
125849.5,1,1,0,0,0
125851.0,1,0,0,0,0
125857.0,0,0,0,1,0
125860.5,0,0,0,2,0
125864.5,0,1,0,0,0
125866.5,2,0,0,0,0
125869.0,1,0,0,0,0
125873.0,1,0,0,1,0
125877.0,0,0,0,2,0
125881.0,1,1,0,0,0
125883.0,1,0,0,0,0
125885.0,0,2,0,0,0
125887.5,0,2,0,0,0
125893.0,4,4,0,1,0
125901.0,1,4,0,1,0
125905.0,0,0,0,1,0
125907.0,1,2,0,0,0
125910.0,0,0,2,1,0
125912.0,1,0,0,0,0
125914.5,0,1,1,1,1
125917.0,0,0,0,1,0
125918.0,0,0,0,1,0
125919.5,0,0,0,2,0
125921.0,0,0,1,0,0
125922.0,0,1,0,0,0
125923.5,1,0,0,0,0
125927.0,1,1,0,0,0
125929.5,1,1,0,0,0
126026.0,0,1,0,0,0
